year,player,pos,college,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,num_missing_vals
2017,Trent Taylor,WR,Louisiana Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,32,4179,327,0,0,0,327,32,4179,4,0
2017,Treston DeCoud,CB,Oregon State,31,0,0,1,0,22,2,0,13,5.5,15,1,2,77,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,Trevor Knight,QB,Texas A&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,223.9,473,35,26,44,5856,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,Trey Hendrickson,DE,Florida Atlantic,57,7,2,0,0,36,0,0,0,41,3,29.5,4,68,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,Treyvon Hester,DT,Toledo,84,4,2,0,0,45,0,0,0,32,4,13,4,77,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,Tyler Orlosky,C,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,Tyus Bowser,OLB,Houston,67,3,2,0,0,43,2,0,14,28,9,22.5,4,70,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,Victor Bolden Jr.,WR,Oregon State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,1863,170,95,3,727,265,10,2590,4,0
2017,Vince Biegel,OLB,Wisconsin,43,2,0,0,0,36,0,0,0,28.5,3,15,4,88,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Vincent Taylor,DT,Oklahoma State,41,2,2,0,0,34,0,0,14,23,2,12,3,71,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Wayne Gallman,RB,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,486,66,675,34,3416,741,36,3902,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,William Likely,CB,Maryland,55,5,1,0,0,43,7,2,170,16.5,29,2,4,174,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,Xavier Woods,S,Louisiana Tech,91,6,0,1,0,51,14,2,344,20.5,18,4,4,181,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Zach Banner,OG,Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Zach Cunningham,OLB,Vanderbilt,100,6,7,0,0,32,0,0,0,36,6,6,3,156,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Zach Pascal,WR,Old Dominion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,2664,193,38,1,310,231,25,2974,3,0
2016,A.J. Stamps,S,Kentucky,45,0,0,0,0,23,5,0,138,1.5,13,0,2,79,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,A'Shawn Robinson,DT,Alabama,82,1,1,0,0,39,0,0,0,22,5,9,3,51,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Aaron Burbridge,WR,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,2174,165,22,0,149,187,10,2323,4,0
2016,Adam Gotsis,DT,Georgia Tech,38,0,2,1,1,32,2,0,2,26,4,11.5,3,67,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,Adolphus Washington,DT,Ohio State,71,3,1,0,0,36,1,1,20,25,4,13.5,4,71,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alex Collins,RB,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,167,27,665,36,3703,692,36,3870,3,0,0,0,0,0,0,0,0,0,0,0,2
2016,Alex Lewis,OT,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alex McCalister,DE,Florida,19,2,2,0,0,22,0,0,0,17.5,2,12.5,3,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Alex Redmond,OG,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alonzo Russell,WR,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,3076,202,0,0,0,202,24,3076,4,0
2016,Andrew Billings,DT,Baylor,33,2,0,0,0,35,0,0,0,30,0,8.5,3,74,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Andy Janovich,FB,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,87,5,45,3,271,50,3,358,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,Anthony Brown,CB,Purdue,52,1,2,0,0,36,4,0,4,9.5,19,1.5,4,137,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Anthony Zettel,DT,Penn State,49,2,2,0,0,35,4,1,70,38,14,20,4,70,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Antonio Morrison,ILB,Florida,155,3,1,0,0,34,1,0,20,20,2,4.5,4,132,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,Antwaun Woods,NT,Southern California,63,0,1,0,0,34,0,0,0,13.5,2,8,4,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,Artie Burns,CB,Miami (FL),28,1,1,0,0,34,7,0,37,3,14,2,3,65,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,Austin Blythe,C,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Austin Hooper,TE,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,937,74,0,0,0,74,8,937,2,0
2016,Austin Johnson,DT,Penn State,91,0,4,1,71,35,0,0,0,24,5,8.5,3,63,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,B.J. Goodson,OLB,Clemson,61,1,5,0,0,28,2,0,1,17.5,3,6.5,4,77,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Beau Sandland,TE,Montana St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,94,9,0,0,0,9,1,94,1,0
2016,Beniquez Brown,OLB,Mississippi State,106,0,2,0,0,38,3,0,26,22.5,4,6,3,94,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Blake Martinez,ILB,Stanford,116,5,0,0,0,30,5,0,12,13.5,6,6.5,4,139,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bralon Addison,WR,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,1937,146,21,2,103,167,22,2040,3,0
2016,Branden Jackson,DE,Texas Tech,40,3,3,1,0,34,0,0,0,22.5,7,9,4,95,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Brandon Allen,QB,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,214.4,583,42,26,64,7463,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Brandon Doughty,QB,Western Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,298,1023,43,34,111,12855,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Brandon Shell,OT,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,Brandon Wilds,RB,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,540,59,379,13,1844,438,16,2384,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,Brandon Williams,CB,Texas A&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,85,15,178,4,870,193,5,955,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,Braxton Miller,WR,Ohio State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,275.9,396,50,17,52,5295,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Briean Boddy-Calhoun,CB,Minnesota,24,2,2,0,0,25,10,2,169,3.5,15,0.5,3,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bronson Kaufusi,DE,Brigham Young,63,6,1,0,0,37,2,1,22,43.5,14,25.5,4,112,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bryce Williams,TE,East Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,1040,96,0,0,0,96,13,1040,3,0
2016,Byron Marshall,WR,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,1293,97,307,19,1877,404,27,3170,4,0,0,0,0,0,0,0,0,0,0,0,4
2016,C.J. Johnson,ILB,Mississippi,82,2,3,1,0,37,3,0,74,27,3,13.5,5,98,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,C.J. Prosise,RB,Notre Dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,896,62,167,12,1155,229,15,2051,3,0,0,0,0,0,0,0,0,0,0,0,3
2016,Cardale Jones,QB,Ohio State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,173.2,166,23,7,15,2322,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,Carl Nassib,DE,Penn State,19,7,0,0,0,22,1,0,10,24,2,17.5,3,45,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Carson Wentz,QB,North Dakota St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,274.5,392,42,14,45,5115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Cassanova McKinzy,ILB,Auburn,109,3,1,0,0,38,2,0,1,28.5,2,8.5,4,149,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,Cayleb Jones,WR,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,1926,129,0,0,0,129,14,1926,2,1
2016,Charles Tapper,DE,Oklahoma,69,5,2,0,0,39,0,0,0,24,6,13.5,4,66,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,Charone Peake,WR,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,1172,99,2,0,-9,101,10,1163,5,0
2016,Chris Brown,WR,Notre Dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,1410,104,1,0,5,105,6,1415,4,5
2016,Chris Jones,DT,Mississippi State,60,0,0,0,0,38,0,0,0,18,10,8.5,3,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Chris Mayes,NT,Georgia,47,0,1,0,0,23,0,0,0,3,3,1,3,32,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Chris Moore,WR,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,2301,119,4,0,26,123,26,2327,4,0
2016,Christian Hackenberg,QB,Penn State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,168.2,693,38,31,48,8457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Cody Core,WR,Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,1297,83,5,0,87,88,10,1384,4,2
2016,Cody Kessler,QB,Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,301.9,851,51,19,88,10339,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Cody Whitehair,OT,Kansas State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Connor Cook,QB,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,225.8,673,43,22,71,9194,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Connor McGovern,OG,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Connor Wujciak,DT,Boston College,49,3,0,0,0,34,0,0,0,21,2,7,4,61,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Corey Coleman,WR,Baylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,3009,173,33,1,164,206,34,3173,3,2
2016,Cory Littleton,OLB,Washington,77,3,2,0,0,38,0,0,0,26,6,12,4,99,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Curt Maggitt,OLB,Tennessee,58,4,0,0,0,26,0,0,0,28.5,1,13.5,4,83,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,D.J. Foster,WR,Arizona State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,2458,222,444,18,2355,666,32,4813,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,D.J. Pettway,DE,Alabama,20,0,0,0,0,23,0,0,0,12.5,5,7,3,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D.J. Reader,DT,Clemson,38,0,0,0,0,25,0,0,0,9,0,4,4,34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D.J. White,CB,Georgia Tech,29,4,0,0,0,37,7,1,48,3.5,21,0,3,125,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Dadi Nicolas,DE,Virginia Tech,78,3,3,0,0,37,1,0,0,35.5,7,17,4,87,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Dak Prescott,QB,Mississippi State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,248.3,734,49,23,70,9376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Dan Vitale,FB,Northwestern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,1427,135,6,0,29,141,11,1456,4,0
2016,Daniel Lasco,RB,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,458,48,348,18,1872,396,20,2330,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,Darian Thompson,S,Boise State,78,2,0,0,0,46,19,1,118,15,6,1,4,136,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Darius Latham,DT,Indiana,43,0,2,0,0,31,1,0,6,18.5,7,7.5,3,39,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Darrell Greene,OG,San Diego State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Darron Lee,OLB,Ohio State,57,3,2,2,94,28,3,1,77,27,5,11,2,89,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Daryl Worley,CB,West Virginia,18,2,1,0,0,33,10,0,50,9,21,0,3,125,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,David Grinnage,TE,North Carolina State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,798,67,0,0,0,67,9,798,3,3
2016,David Morgan,TE,Texas-San Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,890,72,0,0,0,72,6,890,3,6
2016,De'Runnya Wilson,WR,Mississippi State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,1936,132,0,0,0,132,22,1936,3,3
2016,De'Vante Harris,CB,Texas A&M,49,0,1,0,0,45,5,1,70,7.5,21,0,4,116,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,De'Vondre Campbell,OLB,Minnesota,79,2,3,0,0,36,2,1,27,16,4,6.5,3,127,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,Dean Lowry,DE,Northwestern,52,3,2,0,0,36,3,1,53,31,17,12.5,4,87,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Deandre Elliott,CB,Colorado State,32,0,1,0,0,43,7,1,124,4,21,0,4,92,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Deandre Washington,RB,Texas Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,1091,124,605,23,3411,729,27,4502,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,Deforest Buckner,DE,Oregon,123,2,2,0,0,53,0,0,0,36,10,18,4,109,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Deion Jones,OLB,Louisiana State,85,1,1,0,0,30,2,1,26,21,4,5,4,79,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016,Demarcus Ayers,WR,Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,1686,141,28,1,152,169,10,1838,3,3
2016,Demarcus Robinson,WR,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,1353,105,3,0,6,108,9,1359,3,1
2016,Denver Kirkland,OT,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Deon Bush,S,Miami (FL),45,9,3,0,0,34,4,0,0,10,13,4,4,123,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,Derrick Henry,RB,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,285,17,602,42,3591,619,45,3876,3,0,0,0,0,0,0,0,0,0,0,0,0
2016,Derrick Kindred,S,Texas Christian,61,3,3,0,0,37,8,2,140,12,15,0,4,168,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Devante Bond,OLB,Oklahoma,27,1,1,0,0,19,0,0,0,11,2,3,2,46,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Devaunte Sigler,DT,Jacksonville State,5,0,0,0,0,12,0,0,0,1.5,0,1,2,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Devon Cajuste,WR,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,1589,90,0,0,0,90,14,1589,4,0
2016,Devon Johnson,RB,Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,423,27,305,25,2373,332,31,2796,4,0,0,0,0,0,0,0,0,0,0,0,5
2016,Devontae Booker,RB,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,622,80,560,21,2773,640,23,3395,2,0,0,0,0,0,0,0,0,0,0,0,4
2016,Dominick Jackson,OT,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,Dominique Alexander,ILB,Oklahoma,139,3,0,0,0,38,1,0,0,18,3,4.5,3,153,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,Dominique Robertson,OT,West Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Drew Ott,DE,Iowa,64,5,0,0,0,29,1,0,-1,26,3,15.5,4,57,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,Duke Williams,WR,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,877,57,0,0,0,57,6,877,2,0
2016,Eli Apple,CB,Ohio State,30,1,2,1,4,28,4,0,16,7.5,17,0,2,56,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,Elijah Shumate,S,Notre Dame,54,0,1,0,0,31,2,0,16,10,10,1,4,114,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Emmanuel Ogbah,DE,Oklahoma State,38,5,2,1,1,39,0,0,0,35.5,9,26.5,3,95,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eric Murray,CB,Minnesota,50,3,3,0,0,39,2,0,5,7,24,1,4,142,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eric Striker,OLB,Oklahoma,73,2,4,0,0,39,1,0,33,45,11,22.5,4,118,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
