fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_scrim_plays,receiving_rec_td_pg,receiving_rec_yards_pg,receiving_receptions_pg,receiving_scrim_plays_pg,receiving_rec_td_pg_cf_scaled,receiving_rec_yards_pg_cf_scaled,receiving_receptions_pg_cf_scaled,receiving_scrim_plays_pg_cf_scaled,wr_college_weight_pounds_zscore,wr_college_height_inches_zscore,wr_hw_ratio_zscore,wr_forty_zscore,wr_vertical_zscore,wr_bench_zscore,wr_broad_zscore,wr_threecone_zscore,wr_shuttle_zscore,wr_receiving_rec_td_zscore,wr_receiving_rec_yards_zscore,wr_receiving_receptions_zscore,wr_receiving_scrim_plays_zscore,wr_receiving_rec_td_pg_zscore,wr_receiving_rec_yards_pg_zscore,wr_receiving_receptions_pg_zscore,wr_receiving_scrim_plays_pg_zscore,wr_football_spending_zscore,wr_coaches_salaries_zscore,wr_ticket_sales_zscore,wr_ann_rain_inch_zscore,wr_ann_snow_inch_zscore,wr_min_jan_zscore,wr_min_feb_zscore,wr_min_mar_zscore,wr_min_apr_zscore,wr_min_may_zscore,wr_min_jun_zscore,wr_min_jul_zscore,wr_min_aug_zscore,wr_min_sep_zscore,wr_min_oct_zscore,wr_min_nov_zscore,wr_min_dec_zscore,wr_max_jan_zscore,wr_max_feb_zscore,wr_max_mar_zscore,wr_max_apr_zscore,wr_max_may_zscore,wr_max_jun_zscore,wr_max_jul_zscore,wr_max_aug_zscore,wr_max_sep_zscore,wr_max_oct_zscore,wr_max_nov_zscore,wr_max_dec_zscore,wr_receiving_rec_td_pg_cf_scaled_zscore,wr_receiving_rec_yards_pg_cf_scaled_zscore,wr_receiving_receptions_pg_cf_scaled_zscore,wr_receiving_scrim_plays_pg_cf_scaled_zscore,wr_max_madden_zscore,max_madden
660,,Byron Marshall,Byron,Marshall,WR,WR,O,Oregon,2016,300.0,27.0,27.0,96.0,,,,,201,69,0.34328358208955223,4.42,,17.0,,,,0,0,0,0,0,,,,,,,,,-0.06555625441959755,-1.6346781208466432,-0.8625001336140267,-0.9227755162236931,,0.5944201048492577,,,,-1.7409915283578443,-2.1536115388890518,-2.0430114908326087,-1.9870752209747435,,,,,-0.04166543310253472,0.19846043911872951,0.1573523133284636,0.3635469355028228,-0.5187793095438213,0.3825730128547169,0.21329922127724335,-0.1421881318344996,-0.7766990839472669,-1.4596238522908347,-2.10299915294187,-2.2792479414491353,-2.080941606999988,-1.5200909837567678,-0.8563418937251001,-0.2615543688391829,0.1541293053146292,-0.1284497728214739,-0.1314481483769049,-0.42103491131290016,-1.073470434211069,-1.5091825119803701,-1.8726441697288627,-1.107609092856667,-0.8383261945735989,-0.7765173879173811,-0.9383932724283969,-0.8442831532923304,-0.42458768877020925,,,,,-2.092203985599933,54.0
747,,Cayleb Jones,Cayleb,Jones,WR,WR,O,Arizona,2016,300.0,28.0,28.0,97.0,,,,,209,75,0.3588516746411483,4.65,33.5,9.0,,6.99,4.14,27,14,1926,129,129,0.5185185185185185,71.33333333333333,4.777777777777778,4.777777777777778,0.4666666666666667,64.2,4.3,4.3,0.4667703772128801,1.0247480697383697,-0.11700803082355166,1.3858851084017418,-0.551862502520339,-1.3322363999405018,,0.09321757793861321,-0.5265033179044983,-0.20160847306815002,-0.10517541678152151,-0.14000729588783944,-0.27318905465991866,0.3418942074701309,0.7551182197760173,0.6810077854658427,0.43163149312585003,-0.23329886089581822,-0.023736794362263874,-0.4143791560229928,-1.882034436743974,-0.6313245223774041,1.0067163498161409,0.9995977142583571,0.937840626201893,0.9953438076584308,1.1139522767795647,1.2717137934254052,1.407254714120325,1.322996700714244,1.4547058591409867,1.1499943067979579,0.8307138732448903,0.7935096971824804,1.2282259345734259,1.225609892645762,1.2606562435392898,1.4966765498876737,1.9521978853416246,2.4331009011752878,2.02534566572978,1.710623223801939,2.0359135067020193,1.5810960473737283,1.2145594424803716,1.1141818793642404,0.45039201108859805,0.9281193045100224,0.8580650649037198,0.5789613394511239,,
814,,Charone Peake,Charone,Peake,WR,WR,O,Clemson,2016,241.0,23.0,23.0,86.0,NYJ,,,,209,74,0.35406698564593303,4.45,35.5,12.0,122.0,6.96,4.46,49,10,1172,99,101,0.20408163265306123,23.918367346938776,2.020408163265306,2.061224489795918,0.1836734693877551,21.526530612244898,1.8183673469387753,1.8551020408163263,0.4667703772128801,0.5815103713075344,-0.3461271633325495,-0.621645869533417,0.0744057041167092,-0.609740210644342,0.2705019070140791,-0.048280020446287875,1.577494630008585,-0.6414322031509199,-0.9071073150520708,-0.5825664109912742,-0.645195354325152,-1.028288763740027,-1.5662760390417143,-1.2310519490591312,-1.2734822861170272,0.7365011186834016,0.6564443337611781,0.1716286831964392,0.4481649032837469,-0.5818046287306277,0.028329497282016426,0.029271914409323578,0.05852517718111337,0.10932236185558189,0.17459698966886922,0.2635007970003269,0.25427445970353807,0.32354247419389587,0.2521284120121072,0.0019241476097631377,-0.05150278382301497,0.007985215744835149,0.2164677799060429,0.23360840067012836,0.25354176662215844,0.2923081563728037,0.30876937736941723,0.3882876049543977,0.3456289578129498,0.22825547694524356,0.15550912948555848,0.13238968848750635,0.2940192434089233,0.23839281664942064,-1.0303929733590251,-1.577222004525457,-1.2359314754272592,-1.2777828146011458,-0.8157427456808028,66.0
851,,Chris Brown,Chris,Brown,WR,WR,O,Notre Dame,2016,300.0,29.0,29.0,98.0,,,,,194,74,0.38144329896907214,4.48,,,,,,45,6,1410,104,105,0.13333333333333333,31.333333333333332,2.311111111111111,2.3333333333333335,0.12,28.2,2.08,2.1,-0.5313420570980155,0.5815103713075344,0.9648122030849188,-0.32051622284314096,,,,,,-1.0812559332336897,-0.6539776177199875,-0.508806558474035,-0.5920515972301187,-1.3365799322623126,-1.2032459469167032,-1.0294680198106925,-1.1026862481294266,,,,-0.025567507247335867,0.55715292514523,-1.0175323105992888,-0.9828782733642372,-0.9737146977563245,-0.8816226762133936,-0.8033619393778827,-0.5486707834532077,-0.5042651813601358,-0.5455481575629297,-0.671957415781663,-0.7002935225733068,-0.7131652766239445,-0.8871473328701569,-1.347158459125367,-1.4012100581057159,-1.342639668491784,-1.234880631280072,-1.0728740585364211,-0.8419252724467872,-0.9943697642330589,-1.1818016481135634,-1.2507063178241418,-1.2533294374036625,-1.2402144217101576,-1.2758219179509684,-1.3635695948597404,-1.1854254440019747,-1.0151663796456543,-1.0917984252136061,-1.241229825653846,62.0
907,,Chris Moore,Chris,Moore,WR,WR,O,Cincinnati,2016,107.0,10.0,10.0,39.0,BAL,,,,206,73,0.35436893203883496,4.53,37.0,10.0,130.0,6.76,4.2,47,26,2301,119,123,0.5531914893617021,48.95744680851064,2.5319148936170213,2.617021276595745,0.3872340425531915,34.270212765957446,1.7723404255319148,1.8319148936170213,0.267147890350701,0.1382726728766988,-0.33166818895091393,0.18136652164064648,0.5441068590944953,-1.0914043368417818,1.6523959132017447,-0.9915973430122882,-0.13200370267079228,1.1178627171801594,0.2936633920400381,-0.28752700092231764,-0.3529046903024687,0.49298435098123483,-0.3403851394288643,-0.8763546977742457,-0.9246222936317156,-0.8892805384749951,-0.46436076433544754,-0.9340900307912494,0.30777600219266843,0.0844630312441823,-0.6126825785162031,-0.614823659628397,-0.5722880797250985,-0.4969028379042623,-0.430193400662675,-0.2966175343469386,-0.26153249621975955,-0.32827549962372327,-0.49473547620477565,-0.6222693369974106,-0.6081394841158605,-0.5674571369362313,-0.672653022680445,-0.6393529122684292,-0.563551110876645,-0.41541347692974895,-0.3602369179113037,-0.24344333208945426,-0.29606057105415456,-0.29599653108944224,-0.4004365124740894,-0.5100800880620366,-0.517639856847623,-0.621026357042692,0.03475432723791494,-0.8290458241730901,-1.274768897262905,-1.2953919748729446,-0.17751212572123776,72.0
987,,Cody Core,Cody,Core,WR,WR,O,Ole Miss,2016,199.0,20.0,20.0,77.0,CIN,,,,205,75,0.36585365853658536,4.47,31.5,14.0,119.0,,,44,10,1297,83,88,0.22727272727272727,29.477272727272727,1.8863636363636365,2.0,0.22727272727272727,29.477272727272727,1.8863636363636365,2.0,0.20060706139664128,1.0247480697383697,0.21828826065303297,-0.42089277173990564,-1.1781307091573872,-0.12807608444690213,-0.24770834530629557,,,-0.6414322031509199,-0.7741610454448842,-0.8185979390464393,-0.8179125648840103,-0.9272317810513409,-1.2941170114696798,-1.324003268016582,-1.3119113946642371,0.012622298311710833,-0.032580079795437054,-0.2864859014622878,1.076389209536062,-0.6088154798106875,-0.005407980391573951,0.07109630233385088,0.1636607199988148,0.26087866179554253,0.47055824451196476,0.5715658792413234,0.5880319017715554,0.5118454444078743,0.2521284120121072,-0.020368476840492585,0.04302042943426046,0.01711922134294679,0.1934732763908748,0.2732884603491537,0.4150601261277363,0.5157991984683462,0.5850980645505858,0.6542795784465475,0.5721076150601632,0.6621192077325674,0.613346716981742,0.447325853462772,0.38310377880293367,0.24657776116077362,-0.802256300711391,-1.1104373033035062,-1.1785563459392727,-1.1677420508801848,-0.49662743570102025,69.0
1035,,Corey Coleman,Corey,Coleman,WR,WR,O,Baylor,2016,15.0,1.0,1.0,7.0,CLE,,,,194,71,0.36597938144329895,4.42,40.5,17.0,129.0,,,34,33,3009,173,206,0.9705882352941176,88.5,5.088235294117647,6.0588235294117645,0.825,75.225,4.324999999999999,5.1499999999999995,-0.5313420570980155,-0.7482027239849722,0.22430861502748295,-0.9227755162236931,1.6400762207093298,0.5944201048492577,1.4796591624282867,,,1.8875542448250064,1.0466710630951426,0.5090794062638647,0.7498282694194729,2.3118228499728573,1.5955828413149769,0.8962902463843254,1.235712448436102,,,,-0.30506321900857003,-0.6043136712973443,0.45004796820189763,0.5729889574281785,0.7466850938060713,0.9253947461476794,1.1782916800063246,1.1596901271559525,1.21003440744377,1.279542169126403,0.9483574603498796,0.8156049400441149,0.6626726052319558,0.428149473257994,0.7836655332801816,0.7653212003690676,0.823606564877138,0.9751974516647401,0.9777756726501382,1.0698920370280294,1.3459096939881396,1.5840796356556353,1.3164544406365921,1.0771981834133033,0.8186281740625443,0.7458593763533344,2.325400401852505,1.575392383741821,0.8791600136035996,1.2244821576170422,0.5670902642315881,79.0
1122,,D.J. Foster,D.J.,Foster,WR,WR,O,Arizona State,2016,300.0,30.0,30.0,99.0,,,,,193,70,0.3626943005181347,4.57,35.5,14.0,117.0,6.75,4.07,0,0,0,0,0,,,,,,,,,-0.5978828860520753,-1.1914404224158077,0.06699956264222624,0.5828727172276782,0.0744057041167092,-0.12807608444690213,-0.593181846853212,-1.0387632091405872,-0.986752869010481,-1.7409915283578443,-2.1536115388890518,-2.0430114908326087,-1.9870752209747435,,,,,0.5273701042973257,-0.023426285252026568,-0.594078390512659,-2.0435778297802836,-0.6313245223774041,0.7874227449378026,0.7904757746357205,0.679780657467534,0.6572566770231326,0.6893122154829491,0.7115954620781397,1.3465715428352303,1.351966388439472,1.1635555298361004,0.8378975644943706,0.4841287579682135,0.5012215180428916,1.5731434873009427,1.5747944178211843,1.6787037622596075,2.0305718171159146,2.5048552597039597,3.0315828415326234,3.138865730528575,2.8675931725681383,2.918885996873228,2.2235658239232694,1.6698804011608726,1.4252097707956715,,,,,,
1387,,De'Runnya Wilson,De'Runnya,Wilson,WR,WR,O,Mississippi State,2016,300.0,31.0,31.0,102.0,,,,,224,77,0.34375,4.85,28.0,,113.0,,,33,22,1936,132,132,0.6666666666666666,58.666666666666664,4.0,4.0,0.6666666666666666,58.666666666666664,4.0,4.0,1.4648828115237758,1.9112234666000407,-0.8401652928050799,3.3934160863368916,-2.2741000707722216,,-1.284128849947045,,,0.6780389870973896,-0.09453971521294659,-0.09575138437749597,-0.23333123683864368,0.9874611842903014,0.13496956698998921,0.1416685675858543,-0.056560515455374306,-0.6298452498507988,-0.02887182489253616,-0.5751804937258471,0.9135637260788295,-0.6313245223774041,0.09580445262919748,0.16310995576781107,0.2592384861967257,0.412434961735504,0.5735012896747803,0.6275777123760488,0.6487150730566502,0.5408151321331023,0.3407393818005513,0.07994833318566015,0.11653848418991954,0.12672728852029297,0.3467699664919934,0.4240726871294499,0.5385741657496482,0.6151285505108111,0.6723597552393747,0.6875285751330642,0.6287272793719659,0.7163521740809851,0.6787520866240524,0.5481054262548566,0.5018831593282821,0.42664654041054983,1.4969083222126391,0.6032596487202152,0.6049256805051558,0.3511304624513881,,
1454,,Demarcus Ayers,Demarcus,Ayers,WR,WR,O,Houston,2016,229.0,22.0,22.0,83.0,PIT,,,,182,69,0.3791208791208791,4.72,33.0,,123.0,,,40,9,1686,141,169,0.225,42.15,3.525,4.225,0.1575,29.504999999999995,2.4675,2.9574999999999996,-1.329832004546732,-1.6346781208466432,0.8536010415085277,2.0885209506790408,-0.7084295541796011,,0.4432386577875373,,,-0.7513881356716123,-0.3604322544273197,0.037016350153534425,0.2582485162904146,-0.937135365354832,-0.6736716368402134,-0.18771359761942447,0.08466645845562253,-1.095787489586751,-0.9512010026167232,-1.1484944254130558,0.7776621414609818,-0.6313245223774041,1.0910600440001172,1.1585303883715607,1.4061716805716562,1.613227184336733,1.7058747864657557,1.6217877505174463,1.4679378854054177,1.4533602954777687,1.3660948893525426,1.3506279268502634,1.2823247810296512,1.113199893116406,0.9982808994217474,1.0034015584432203,1.0326303242372974,1.0124459586806636,0.9632320575353407,0.7872755651926212,0.6098540579346993,0.897128728575704,1.0711843044779235,1.177977756205388,1.1056783436654698,1.065072212296119,-1.1673477865239825,-1.108809446868415,-0.6881946747975092,-0.44058183512269455,-1.241229825653846,62.0
1459,,Demarcus Robinson,Demarcus,Robinson,WR,WR,O,Florida,2016,126.0,14.0,14.0,47.0,KAN,,,,203,73,0.35960591133004927,4.59,34.5,,123.0,6.77,4.19,27,9,1353,105,108,0.3333333333333333,50.111111111111114,3.888888888888889,4.0,0.3333333333333333,50.111111111111114,3.888888888888889,4.0,0.06752540348852187,0.1382726728766988,-0.08089072914725526,0.7836258150211897,-0.2387283992018149,,0.4432386577875373,-0.9444314768839892,-0.19775363854307468,-0.7513881356716123,-0.7146011166608646,-0.49405458797058716,-0.5521937794088436,-0.4650645135550823,-0.2839027686637313,0.06462010788871306,-0.056560515455374306,0.8934271931273038,0.9415303347060305,0.2535211228533922,0.38213724660620757,-0.6313245223774041,0.9982819803977432,0.8490299177300584,0.9569561794414755,0.8437875077184693,0.8437267832271724,0.8096161700639116,0.4970071448439153,0.7436029462096937,1.011651010198768,1.0608238089969326,1.0827757752642917,1.1040658875182943,1.3815226246745445,1.3605220955544484,1.3841702831612017,1.4097633668505178,1.4722585865532811,1.0366430403415103,0.6853469436837686,0.6982745186315117,1.16929235894139,1.3417445619925257,1.4917113303728506,1.4415796598183785,-0.247285529660763,0.10096660663557425,0.511170352950132,0.3511304624513881,0.35434672424506647,77.0
1567,,Devon Cajuste,Devon,Cajuste,WR,WR,O,Stanford,2016,300.0,32.0,32.0,104.0,,,,,234,76,0.3247863247863248,4.62,36.0,12.0,123.0,6.49,4.2,40,14,1589,90,90,0.35,39.725,2.25,2.25,0.315,35.752500000000005,2.025,2.025,2.130291101064373,1.4679857681692052,-1.7482579229602717,1.0847554617114656,0.23097275577597123,-0.609740210644342,0.4432386577875373,-2.2650757284763854,-0.13200370267079228,-0.20160847306815002,-0.4635985596424964,-0.7153341455223045,-0.7913406863364936,-0.3924382286628132,-0.7923974644459594,-1.07184467264412,-1.1549925347631291,,,,-0.13390414781533705,-0.6268227138640609,0.7452508978458144,0.6984621212017603,0.43127846535296566,-0.1704738841874228,-0.7904940587325305,-1.4308571553251515,-1.7179286070620154,-1.5305175402206659,-0.8238619354189954,-0.08724635019126134,0.24256943519961988,0.5377575404353402,0.7300116917447899,0.7018331048826273,0.48156768592415083,0.03156860726133778,-0.4474986086000947,-1.00817025587938,-1.6171860716628965,-1.4529664798556416,-0.3513824852423561,0.29615649427464413,0.4029003422238253,0.6149002641716791,-0.3432161915138,-0.7420213686370617,-1.061575266785391,-1.1487561444635401,-1.1348580556605854,63.0
1688,4371974.0,Duke Williams,Duke,Williams,WR,WR,O,Auburn,2016,300.0,33.0,33.0,108.0,,Cottondale,AL        ,USA,229,74,0.3231441048034934,4.72,30.0,14.0,121.0,7.43,4.47,15,6,877,57,57,0.4,58.46666666666667,3.8,3.8,0.4,58.46666666666667,3.8,3.8,1.7975869562940743,0.5815103713075344,-1.8268971026920227,2.0885209506790408,-1.6478318641351735,-0.12807608444690213,0.09776515624062088,2.1685156875838096,1.6432445658808674,-1.0812559332336897,-1.220860511325031,-1.2021491721360826,-1.2297766823705185,-0.1745593739860054,0.12517774615652583,0.002981340130999995,-0.18209560337626068,1.735438528879357,1.4918888554244276,0.5874005793781861,0.7167628464671347,-0.5998118627840009,0.29822931867074065,0.4726104264093127,0.39304735887380143,0.412434961735504,0.5091618864480204,0.599571795808687,0.6032026945928302,0.627724195308784,0.682524550984549,0.4923618855153994,0.40010812396174583,0.3094074004825362,0.5997095051588394,0.7097691168184325,0.7570990050807235,0.7392902405638904,0.7596214459281637,0.6044060834167678,0.40224862212475243,0.31864375419260305,0.4498332928759629,0.4725207466607936,0.5810694130118473,0.5821604861262654,0.10155324071391768,0.5915177334507044,0.43616609090611297,0.19924321111823068,-0.7093709756875419,67.0
1924,,Geronimo Allison,Geronimo,Allison,WR,WR,O,Illinois,2016,300.0,34.0,34.0,109.0,,,,,196,75,0.3826530612244898,4.67,33.0,,127.0,7.4,4.28,23,8,1480,106,106,0.34782608695652173,64.34782608695652,4.608695652173913,4.608695652173913,0.33043478260869563,61.13043478260869,4.378260869565217,4.378260869565217,-0.3982603991898961,1.0247480697383697,1.0227427558921334,1.586638206195253,-0.7084295541796011,,1.13418566088137,2.0270180891989127,0.39399578430747856,-0.8613440681923048,-0.5795277067399631,-0.47930261746713937,-0.5787656579563603,-0.40191122234441345,0.41311404283910014,0.5637601294049758,0.3255027956081926,-0.4488472377857695,-0.4821311720771247,-0.24306288298846374,-0.022362281195027863,0.41309505271824387,-1.1609165907120487,-0.9828782733642372,-0.8207902718396669,-0.7417245531918917,-0.5460043264708427,-0.3946382423327105,-0.5497775598239568,-0.7193662839142952,-0.8998141952376617,-0.8674882059502284,-0.8391962276336448,-0.9967554000475027,-1.2398507760545836,-1.2028097597105891,-0.9720975496260474,-0.7754823780836779,-0.6074783748628753,-0.35981482049226965,-0.7867643284231148,-0.910636816371485,-0.7111120182750709,-0.8250162530373023,-1.0125539423699073,-1.120307972235253,-0.2624524327205317,0.7479064310257864,0.9241014260511713,0.638395481277142,0.03523141426528393,74.0
2024,,Hunter Sharp,Hunter,Sharp,WR,WR,O,Utah State,2016,300.0,35.0,35.0,111.0,,,,,198,71,0.35858585858585856,4.58,32.5,12.0,116.0,7.12,4.19,24,16,1774,137,151,0.6666666666666666,73.91666666666667,5.708333333333333,6.291666666666667,0.4666666666666666,51.74166666666667,3.9958333333333327,4.404166666666667,-0.2651787412817767,-0.7482027239849722,-0.12973687151849642,0.6832492661244339,-0.8649966058388632,-0.609740210644342,-0.7659185976266703,0.7063738376065124,-0.19775363854307468,0.01830339197323489,-0.26683808062386033,-0.021991531860256867,0.019101609362764622,0.9874611842903014,0.8815959055415894,1.3262886354294003,1.3818623669714478,-1.558963850743466,-1.4738453725485232,-1.2638482585084991,-1.5134334407285848,1.1603952659332335,-1.4223820426823748,-1.3927572750246047,-1.155312453532355,-1.4178988144624864,-1.7555851071339301,-2.01898140323978,-1.7786117783471092,-1.7912447297477132,-1.9378284127594307,-1.7480468717353481,-1.637392250695083,-1.5447957359342324,-1.3854826316506466,-1.3615299984266906,-1.1241148291607088,-1.2845453073013036,-1.3201155154879927,-0.9915457575361216,0.08140385769120027,-0.04290935479683476,-0.8255714151491167,-1.1021600782155354,-1.4777731827608547,-1.4313358636666844,0.4503920110885978,0.1966958325133937,0.6014098557218419,0.6580692828538102,-1.0284862856673245,64.0
2155,,Jalin Marshall,Jalin,Marshall,WR,WR,O,Ohio State,2016,300.0,36.0,36.0,114.0,,,,,200,70,0.35,4.6,37.5,16.0,125.0,6.8,4.13,27,11,976,74,101,0.4074074074074074,36.148148148148145,2.740740740740741,3.740740740740741,0.387037037037037,34.340740740740735,2.6037037037037036,3.553703703703704,-0.13209708337365728,-1.1914404224158077,-0.5408784259652006,0.8840023639179454,0.7006739107537574,0.35358804175053776,0.7887121593344537,-0.8029338784990881,-0.5922532537767807,-0.5314762706302274,-1.1155670657961392,-0.9513656735774697,-0.645195354325152,-0.14228102514499708,-0.9675169268518388,-0.731547308981746,-0.21929118498244898,1.883466699083043,1.4560281506854962,2.3455155077242575,-0.07621007887379798,0.0034304780040026292,-0.9331886164153126,-0.9075943751000882,-0.925925814657369,-0.7300663762734331,-0.5846079684068993,-0.3946382423327105,-0.42841121725376824,-0.6034875330133855,-0.6972748357212187,-0.8451955814999726,-0.8076884898812199,-0.7958072768890353,-0.9102628923371789,-0.8536252345351663,-0.8105791901204696,-0.5395751669828283,-0.37478053302610326,-0.1769453387164162,-0.3526802353659573,-0.44061777468521685,-0.41678785488466874,-0.5856647676560996,-0.6364192373729716,-0.7601704137357009,0.033723479807729564,-0.8249051566529122,-0.5732662691029757,0.012196873828324243,-0.49662743570102025,69.0
2572,,Johnny Holton,Johnny,Holton,WR,WR,O,Cincinnati,2016,300.0,37.0,37.0,116.0,,,,,190,73,0.38421052631578945,4.54,31.5,8.0,123.0,,,20,10,892,46,46,0.5,44.6,2.3,2.3,0.35,31.22,1.6099999999999999,1.6099999999999999,-0.7975053729142544,0.1382726728766988,1.097323371474144,0.28174307053740216,-1.1781307091573872,-1.5730684630392218,0.4432386577875373,,,-0.6414322031509199,-1.2049069589721686,-1.3644208476740087,-1.3759220143818602,0.26119833536760967,-0.5537218316302841,-1.0371728657804065,-1.1236087627829077,-0.8892805384749951,-0.46436076433544754,-0.9340900307912494,0.30777600219266843,0.0844630312441823,-0.6126825785162031,-0.614823659628397,-0.5722880797250985,-0.4969028379042623,-0.430193400662675,-0.2966175343469386,-0.26153249621975955,-0.32827549962372327,-0.49473547620477565,-0.6222693369974106,-0.6081394841158605,-0.5674571369362313,-0.672653022680445,-0.6393529122684292,-0.563551110876645,-0.41541347692974895,-0.3602369179113037,-0.24344333208945426,-0.29606057105415456,-0.29599653108944224,-0.4004365124740894,-0.5100800880620366,-0.517639856847623,-0.621026357042692,-0.1600758370670929,-1.0081225234323572,-1.4117514152034047,-1.4639221909798417,-0.39025566570775944,70.0
2652,,Jordan Payton,Jordan,Payton,WR,WR,O,UCLA,2016,154.0,16.0,16.0,62.0,CLE,,,,207,73,0.3526570048309179,4.47,34.5,,121.0,7.08,4.33,51,14,2701,201,201,0.27450980392156865,52.96078431372549,3.9411764705882355,3.9411764705882355,0.2470588235294118,47.66470588235294,3.547058823529412,3.547058823529412,0.33368871930476074,0.1382726728766988,-0.4136453618013852,-0.42089277173990564,-0.2387283992018149,,0.09776515624062088,0.5177103730933122,0.7227454636688964,-0.20160847306815002,0.719091454783035,0.9221345803604037,0.6833985730506812,-0.7213925778807382,-0.14438532149411937,0.10087820656972087,-0.09348260013798779,0.23372687202774664,-0.3292589108801825,0.08418786536904328,-1.6698484720812021,-0.6313245223774041,1.5296472537567933,1.426206471088535,1.1863428183164615,0.855445684636928,0.290407915477037,-0.3246234509143023,-0.42841121725376824,-0.1979119048602007,0.5179613213774387,1.0942627456723173,1.2508170432772263,1.4054880722559955,1.4811654732402713,1.2573539403889815,0.9091162846153855,0.4040536774205758,-0.41841137837049774,-1.0580437509091596,-0.9566233213585256,-0.5490837073820471,0.23726584153844807,0.8630415912301223,1.19476287905948,1.3842850482389042,-0.6987239383809374,-0.042660807919262654,0.2227348452367358,0.007150510902767405,-1.0284862856673245,64.0
2692,,Josh Doctson,Josh,Doctson,WR,WR,O,Texas Christian,2016,22.0,3.0,3.0,11.0,WAS,,,,202,74,0.36633663366336633,4.5,41.0,14.0,131.0,6.84,4.08,45,34,3177,214,216,0.7555555555555555,70.6,4.7555555555555555,4.8,0.5288888888888889,49.419999999999995,3.328888888888889,3.36,0.0009845745344621592,0.5815103713075344,0.24141595864597232,-0.11976312504962956,1.7966432723685917,-0.12807608444690213,1.825132663975203,-0.614270413985888,-0.9210029331381986,1.997510177345699,1.2253508494472014,1.1139101969052254,0.8826876621570562,1.3748013703824038,0.7192148767199841,0.6655980935264146,0.4455798362281707,,,,-0.22877883896364617,-0.6223209053507175,0.4584823376202954,0.5395294470885568,0.6988962107071158,0.902078392310762,1.1010843961342125,1.131684210588589,1.21003440744377,1.279542169126403,0.9736748802894353,0.7933123155938584,0.578651971225489,0.3824794452674332,0.5767150016436713,0.5827929258455513,0.6620882053715602,0.7889549165851211,0.8905139819613492,1.0865165353712876,1.289290029676337,1.5117690138577466,1.0711843044779235,0.7496645718390259,0.5711711313014022,0.5084959855240844,0.7759748634382996,0.060391766093152076,0.03864350207281242,-0.1349087418147153,0.4607184942383273,78.0
2965,,Kenny Lawler,Kenny,Lawler,WR,WR,O,California,2016,243.0,24.0,24.0,88.0,SEA,,,,203,74,0.3645320197044335,4.64,31.0,,111.0,7.13,4.2,34,27,1706,143,145,0.7941176470588235,50.1764705882353,4.205882352941177,4.264705882352941,0.7147058823529412,45.15882352941177,3.785294117647059,3.838235294117647,0.06752540348852187,0.5815103713075344,0.15500039742604912,1.285508559504977,-1.3346977608166493,,-1.6296023514939613,0.7535397037348113,-0.13200370267079228,1.2278186497008519,-0.3391608512901698,0.06652029116043007,-0.06061402627978537,1.5428386569958894,-0.28070282721488704,0.284434831142322,0.10958886561638691,0.6537988329260669,-0.0693199466923398,-0.4278138409347599,-0.9377748417341164,-0.6313245223774041,1.0404538274897313,0.9995977142583571,0.679780657467534,0.03937330034483051,-0.7004188942150671,-1.5288778633109223,-2.036515256308759,-1.6753659788468036,-0.7099335456909965,0.2917282654630939,0.6836777637335729,0.9579217979484996,0.7300116917447899,0.7018331048826273,0.33905148636040594,-0.32850029389259305,-1.1165049038808157,-1.8726441697288627,-2.692959693587156,-2.3749269077787094,-1.1198955785395188,0.10719479528948474,0.4029003422238253,0.6394550977057397,1.7482774361591005,-0.18978009923725428,0.4237572975532426,0.22828047975545215,-0.8157427456808028,66.0
3039,,Keyarris Garrett,Keyarris,Garrett,WR,WR,O,Tulsa,2016,300.0,38.0,38.0,118.0,,,,,220,75,0.3409090909090909,4.53,36.5,14.0,128.0,7.3,4.33,46,22,3209,219,219,0.4782608695652174,69.76086956521739,4.760869565217392,4.760869565217392,0.3347826086956522,48.83260869565217,3.332608695652174,3.332608695652174,1.1987194957075369,1.0247480697383697,-0.9762047777322994,0.18136652164064648,0.3875398074352333,-0.12807608444690213,1.3069224116548284,1.5553594279159104,0.7227454636688964,0.6780389870973896,1.2593850944666412,1.1876700494224646,0.9225454799783311,0.16646839855160644,0.6781318023534957,0.6692830198597564,0.4210186233740845,,,,-0.0012077892497969413,0.021437712057375886,-0.18252973817792417,-0.07947149419444746,0.144545166759233,0.36580225406166916,0.5477655283840769,0.7115954620781397,0.9521309294821202,0.8449968532479903,0.39137422167966185,0.19141145543694116,-0.05150278382301497,-0.22949892980608114,-0.06713109678102669,0.03520810227500164,0.16803204688391166,0.2923081563728037,0.29422576225461977,0.504659093357213,0.9306988223682487,1.0236723167220052,0.36807658082307326,0.17018202828453785,0.016867355516443753,-0.12174474185013182,-0.2397020781308785,0.02590627146465323,0.04178226738661128,-0.15571069145382138,-1.453973365640368,60.0
